platoon_id,number_of_events,vehicle_set,test_case_duration_time
1059826,117,922606,315.7219274044037
1059949,39,922606,315.7219274044037
1060062,20,922606,315.7219274044037
1059792,17,922606,315.7219274044037
1059778,11,922606,315.7219274044037
1059785,11,922606,315.7219274044037
1059752,8,922606,315.7219274044037
1059767,6,922606,315.7219274044037
1059817,5,922606,315.7219274044037
1059931,5,922606,315.7219274044037
1059940,5,922606,315.7219274044037
1060145,37,923984,82.09760737419128
1060218,12,923984,82.09760737419128
1060131,4,923984,82.09760737419128
1060138,4,923984,82.09760737419128
1060257,10,924447,33.66067099571228
1060283,10,924447,33.66067099571228
1060248,5,924447,33.66067099571228
1060241,4,924447,33.66067099571228
1060276,4,924447,33.66067099571228
1060302,4,924447,33.66067099571228
1060384,75,925161,182.3541555404663
1060387,72,925161,182.3541555404663
1060309,29,925161,182.3541555404663
1060492,14,925161,182.3541555404663
1060366,7,925161,182.3541555404663
1060522,4,925161,182.3541555404663
1060379,3,925161,182.3541555404663
1060487,2,925161,182.3541555404663
1060519,2,925161,182.3541555404663
1060754,115,926207,339.8184735774994
1060854,67,926207,339.8184735774994
1060722,34,926207,339.8184735774994
1060665,29,926207,339.8184735774994
1060745,26,926207,339.8184735774994
1060817,19,926207,339.8184735774994
1060650,16,926207,339.8184735774994
1061004,15,926207,339.8184735774994
1061046,12,926207,339.8184735774994
1060987,9,926207,339.8184735774994
1061069,8,926207,339.8184735774994
1061183,6,926207,339.8184735774994
1061084,2,926207,339.8184735774994
1061087,2,926207,339.8184735774994
1061265,20,927691,30.16797709465027
1061304,6,927691,30.16797709465027
1061255,4,927691,30.16797709465027
1061262,2,927691,30.16797709465027
1061321,19,928203,37.81333136558533
1061347,6,928203,37.81333136558533
1061364,5,928203,37.81333136558533
1061340,4,928203,37.81333136558533
1061315,2,928203,37.81333136558533
1061318,2,928203,37.81333136558533
1061373,2,928203,37.81333136558533
1061376,33,928928,100.94269728660583
1061524,20,928928,100.94269728660583
1061417,18,928928,100.94269728660583
1061480,17,928928,100.94269728660583
1061513,12,928928,100.94269728660583
1061464,5,928928,100.94269728660583
1061473,4,928928,100.94269728660583
1061569,2,928928,100.94269728660583
1061677,124,929898,310.18271493911743
1061572,85,929898,310.18271493911743
1061930,35,929898,310.18271493911743
1061992,34,929898,310.18271493911743
1061791,12,929898,310.18271493911743
1061978,9,929898,310.18271493911743
1061661,7,929898,310.18271493911743
1061747,7,929898,310.18271493911743
1061658,2,929898,310.18271493911743
1061674,2,929898,310.18271493911743
1062079,14,931372,15.551555871963501
1062076,2,931372,15.551555871963501
1062099,19,931792,64.89154624938965
1062136,17,931792,64.89154624938965
1062197,12,931792,64.89154624938965
1062184,7,931792,64.89154624938965
1062175,5,931792,64.89154624938965
1062169,2,931792,64.89154624938965
1062172,2,931792,64.89154624938965
1062356,111,932521,324.2187247276306
1062271,74,932521,324.2187247276306
1062415,73,932521,324.2187247276306
1062227,17,932521,324.2187247276306
1062220,15,932521,324.2187247276306
1062583,10,932521,324.2187247276306
1062257,6,932521,324.2187247276306
1062574,5,932521,324.2187247276306
1062320,4,932521,324.2187247276306
1062542,3,932521,324.2187247276306
1062547,2,932521,324.2187247276306
1062713,54,933696,176.48179936408997
1062829,21,933696,176.48179936408997
1062908,14,933696,176.48179936408997
1062861,13,933696,176.48179936408997
1062788,11,933696,176.48179936408997
1062770,8,933696,176.48179936408997
1062935,8,933696,176.48179936408997
1062886,5,933696,176.48179936408997
1062799,4,933696,176.48179936408997
1062809,4,933696,176.48179936408997
1062822,4,933696,176.48179936408997
1062708,3,933696,176.48179936408997
1062856,3,933696,176.48179936408997
1062785,2,933696,176.48179936408997
1062806,2,933696,176.48179936408997
1062819,2,933696,176.48179936408997
1062853,2,933696,176.48179936408997
1062957,23,935081,41.254371881484985
1063002,12,935081,41.254371881484985
1063025,2,935081,41.254371881484985
1063142,34,935526,99.26561832427979
1063028,30,935526,99.26561832427979
1063105,16,935526,99.26561832427979
1063087,5,935526,99.26561832427979
1063096,5,935526,99.26561832427979
1063136,2,935526,99.26561832427979
1063139,2,935526,99.26561832427979
1063270,21,936297,59.06975293159485
1063217,16,936297,59.06975293159485
1063248,6,936297,59.06975293159485
1063263,4,936297,59.06975293159485
1063212,3,936297,59.06975293159485
1063209,2,936297,59.06975293159485
1063256,2,936297,59.06975293159485
1063260,2,936297,59.06975293159485
1063369,183,937220,361.675728559494
1063408,35,937220,361.675728559494
1063431,29,937220,361.675728559494
1063311,18,937220,361.675728559494
1063413,18,937220,361.675728559494
1063341,10,937220,361.675728559494
1063350,9,937220,361.675728559494
1063500,3,937220,361.675728559494
1063525,3,937220,361.675728559494
1063496,2,937220,361.675728559494
1063801,5,938522,14.254715919494629
1063810,3,938522,14.254715919494629
1063815,2,938522,14.254715919494629
1063818,2,938522,14.254715919494629
1063838,38,939052,66.42026782035828
1063913,7,939052,66.42026782035828
1063821,5,939052,66.42026782035828
1063926,4,939052,66.42026782035828
1063830,3,939052,66.42026782035828
1063835,2,939052,66.42026782035828
1063933,2,939052,66.42026782035828
1063936,2,939052,66.42026782035828
1064168,77,939859,290.6804304122925
1063939,50,939859,290.6804304122925
1063989,30,939859,290.6804304122925
1064080,26,939859,290.6804304122925
1064024,21,939859,290.6804304122925
1064287,20,939859,290.6804304122925
1064065,16,939859,290.6804304122925
1064147,11,939859,290.6804304122925
1064021,2,939859,290.6804304122925
1064372,53,940966,286.9541013240814
1064460,48,940966,286.9541013240814
1064578,39,940966,286.9541013240814
1064493,30,940966,286.9541013240814
1064336,14,940966,286.9541013240814
1064617,10,940966,286.9541013240814
1064359,5,940966,286.9541013240814
1064512,5,940966,286.9541013240814
1064329,4,940966,286.9541013240814
1064453,4,940966,286.9541013240814
1064571,4,940966,286.9541013240814
1064650,4,940966,286.9541013240814
1064326,2,940966,286.9541013240814
1064368,2,940966,286.9541013240814
1064552,2,940966,286.9541013240814
1064637,2,940966,286.9541013240814
1064670,2,940966,286.9541013240814
1064702,25,942307,47.3454384803772
1064673,15,942307,47.3454384803772
1064765,17,942833,31.314400672912598
1064754,6,942833,31.314400672912598
1064751,2,942833,31.314400672912598
1064787,2,942833,31.314400672912598
1064816,26,943639,122.93040442466736
1064889,26,943639,122.93040442466736
1064790,15,943639,122.93040442466736
1064880,9,943639,122.93040442466736
1064966,8,943639,122.93040442466736
1064867,7,943639,122.93040442466736
1064940,6,943639,122.93040442466736
1064955,6,943639,122.93040442466736
1065046,29,944716,188.43373131752014
1064989,26,944716,188.43373131752014
1065094,24,944716,188.43373131752014
1065200,23,944716,188.43373131752014
1065144,14,944716,188.43373131752014
1065178,10,944716,188.43373131752014
1065024,6,944716,188.43373131752014
1064982,4,944716,188.43373131752014
1065039,4,944716,188.43373131752014
1065171,2,944716,188.43373131752014
1065197,2,944716,188.43373131752014
1065254,20,946029,39.18032646179199
1065245,6,946029,39.18032646179199
1065251,3,946029,39.18032646179199
1065296,2,946029,39.18032646179199
1065299,48,946417,133.01383519172668
1065397,35,946417,133.01383519172668
1065406,23,946417,133.01383519172668
1065394,2,946417,133.01383519172668
1065495,64,947110,223.11903834342957
1065622,39,947110,223.11903834342957
1065713,28,947110,223.11903834342957
1065663,21,947110,223.11903834342957
1065804,15,947110,223.11903834342957
1065768,14,947110,223.11903834342957
1066054,88,948223,365.22548604011536
1066146,56,948223,365.22548604011536
1065849,34,948223,365.22548604011536
1065987,28,948223,365.22548604011536
1065932,15,948223,365.22548604011536
1065977,11,948223,365.22548604011536
1065921,10,948223,365.22548604011536
1065961,8,948223,365.22548604011536
1065833,6,948223,365.22548604011536
1066260,6,948223,365.22548604011536
1065968,5,948223,365.22548604011536
1066042,4,948223,365.22548604011536
1065844,3,948223,365.22548604011536
1065916,3,948223,365.22548604011536
1066049,3,948223,365.22548604011536
1066271,14,949495,20.204100608825684
1066290,2,949495,20.204100608825684
1066300,13,949981,46.26863694190979
1066293,11,949981,46.26863694190979
1066334,6,949981,46.26863694190979
1066324,4,949981,46.26863694190979
1066331,2,949981,46.26863694190979
1066350,92,950625,276.3449547290802
1066454,35,950625,276.3449547290802
1066647,26,950625,276.3449547290802
1066408,15,950625,276.3449547290802
1066535,15,950625,276.3449547290802
1066437,9,950625,276.3449547290802
1066618,8,950625,276.3449547290802
1066521,5,950625,276.3449547290802
1066633,5,950625,276.3449547290802
1066766,119,951809,365.9307289123535
1066870,46,951809,365.9307289123535
1066721,23,951809,365.9307289123535
1066929,19,951809,365.9307289123535
1066847,12,951809,365.9307289123535
1066702,10,951809,365.9307289123535
1066980,8,951809,365.9307289123535
1066916,7,951809,365.9307289123535
1066966,5,951809,365.9307289123535
1066992,5,951809,365.9307289123535
1067003,4,951809,365.9307289123535
1067006,4,951809,365.9307289123535
1066699,3,951809,365.9307289123535
1066975,3,951809,365.9307289123535
1067136,16,953167,46.38249683380127
1067179,11,953167,46.38249683380127
1067170,5,953167,46.38249683380127
1067167,2,953167,46.38249683380127
1067203,5,953699,18.406809091567993
1067215,5,953699,18.406809091567993
1067200,2,953699,18.406809091567993
1067212,2,953699,18.406809091567993
1067227,14,954394,120.10329961776733
1067290,14,954394,120.10329961776733
1067265,13,954394,120.10329961776733
1067339,13,954394,120.10329961776733
1067315,11,954394,120.10329961776733
1067254,6,954394,120.10329961776733
1067304,6,954394,120.10329961776733
1067364,5,954394,120.10329961776733
1067224,2,954394,120.10329961776733
1067336,2,954394,120.10329961776733
1067373,2,954394,120.10329961776733
1067376,2,954394,120.10329961776733
1067379,2,954394,120.10329961776733
1067475,27,955329,128.25027799606323
1067428,24,955329,128.25027799606323
1067389,13,955329,128.25027799606323
1067460,8,955329,128.25027799606323
1067542,6,955329,128.25027799606323
1067419,5,955329,128.25027799606323
1067553,4,955329,128.25027799606323
1067414,3,955329,128.25027799606323
1067386,2,955329,128.25027799606323
1067528,2,955329,128.25027799606323
1067531,2,955329,128.25027799606323
1067534,2,955329,128.25027799606323
1067588,26,956430,80.56508183479309
